N,seed,min_energy,average_time,success_probability,TTS,hardware,program_name,average_steps,parameters
1000,15446758,-1.52346257,0.000335918,0,15.4688220927,Intel Xeon Gold 6248,Greedy,333.6574,
1000,15509635,-1.46446204,0.0003392437,0,7.81059370159,Intel Xeon Gold 6248,Greedy,337.2258,
1000,15570002,-1.50997298,0.0003388383,0,15.6033001533,Intel Xeon Gold 6248,Greedy,336.361,
1000,15709809,-1.49207125,0.0003400881,0,15.6608526925,Intel Xeon Gold 6248,Greedy,336.216,
1000,15755754,-1.52816909,0.0003406774,0,15.6879896034,Intel Xeon Gold 6248,Greedy,338.185,
1000,15763085,-1.47554275,0.0003381216,0,15.5702965489,Intel Xeon Gold 6248,Greedy,335.7746,
1000,15924209,-1.54433298,0.0003369498,0,15.5163358628,Intel Xeon Gold 6248,Greedy,335.1704,
1000,15981934,-1.51061162,0.0003385424,0,15.5896741361,Intel Xeon Gold 6248,Greedy,337.1091,
1000,16164239,-1.51846938,0.000337352,0,15.5348569312,Intel Xeon Gold 6248,Greedy,334.9954,
1000,16173523,-1.5365851,0.0003374313,0,15.5385086486,Intel Xeon Gold 6248,Greedy,335.4062,
1000,16248991,-1.51503662,0.000339111,0,15.6158578245,Intel Xeon Gold 6248,Greedy,337.26,
1000,16319112,-1.54356143,0.0003352193,0,15.4366473774,Intel Xeon Gold 6248,Greedy,332.1337,
1000,16350340,-1.53461476,0.0003399766,0,15.6557181844,Intel Xeon Gold 6248,Greedy,337.5007,
1000,16516882,-1.54181704,0.0003383973,0,15.5829923682,Intel Xeon Gold 6248,Greedy,336.57,
1000,16577430,-1.52130019,0.0003383983,0,15.5830384176,Intel Xeon Gold 6248,Greedy,337.0369,
1000,16600400,-1.5103218,0.0003372966,0,15.5323057945,Intel Xeon Gold 6248,Greedy,337.9104,
1000,16609733,-1.53096593,0.0003988322,0,18.3659832061,Intel Xeon Gold 6248,Greedy,334.5129,
1000,16657501,-1.51592567,0.0003371796,0,15.5269180148,Intel Xeon Gold 6248,Greedy,335.3789,
1000,16678332,-1.52344565,0.0003380329,0,15.5662119671,Intel Xeon Gold 6248,Greedy,337.5378,
1000,16695257,-1.52067229,0.000338676,0,15.5958263358,Intel Xeon Gold 6248,Greedy,337.6838,
2744,502033,-1.47559591,0.0006671696,0,30.7227592688,Intel Xeon Gold 6248,Greedy,921.091,
2744,3210623,-1.50787995,0.0006713822,0,30.916746968,Intel Xeon Gold 6248,Greedy,924.7181,
2744,4063355,-1.4984905,0.000671833,0,30.9375060372,Intel Xeon Gold 6248,Greedy,923.0592,
2744,5105474,-1.47355297,0.0006634713,0,30.5524547756,Intel Xeon Gold 6248,Greedy,918.152,
2744,7711527,-1.50235748,0.000666094,0,30.673228535,Intel Xeon Gold 6248,Greedy,923.6968,
2744,9551411,-1.48842659,0.0006668499,0,30.7080372759,Intel Xeon Gold 6248,Greedy,926.0401,
2744,9569658,-1.48561797,0.0006678263,0,30.7529999093,Intel Xeon Gold 6248,Greedy,922.2723,
2744,11086240,-1.47514337,0.0006656002,0,30.6504893416,Intel Xeon Gold 6248,Greedy,921.7204,
2744,14949383,-1.4655788,0.000670655,0,30.8832598449,Intel Xeon Gold 6248,Greedy,921.693,
2744,16095495,-1.4870181,0.0006675972,0,30.7424499919,Intel Xeon Gold 6248,Greedy,919.8812,
1000,110046,-1.4428165,0.0001641851,0,7.56062521857,Intel Xeon Gold 6248,Random,466.6762,
1000,228274,-1.43435717,0.0001623965,0,7.4782612631,Intel Xeon Gold 6248,Random,468.6147,
1000,369954,-1.51802185,0.0001640112,0,7.55261722804,Intel Xeon Gold 6248,Random,470.5681,
1000,418527,-1.48917039,0.0001629769,0,7.50498833441,Intel Xeon Gold 6248,Random,467.2155,
1000,492757,-1.47279272,0.0001631354,0,7.51228716419,Intel Xeon Gold 6248,Random,469.0283,
1000,554682,-1.51013975,0.0001618289,0,7.45212362409,Intel Xeon Gold 6248,Random,466.5553,
1000,624355,-1.51705966,0.0001632349,0,7.51686907942,Intel Xeon Gold 6248,Random,470.5911,
1000,631654,-1.49624337,0.0001637752,0,7.54174956982,Intel Xeon Gold 6248,Random,468.6462,
1000,654105,-1.45869093,0.0001627918,0,7.49646459061,Intel Xeon Gold 6248,Random,464.0034,
1000,658180,-1.53010908,0.0001635892,0,7.53318438156,Intel Xeon Gold 6248,Random,470.9754,
1000,983552,-1.52455084,0.0001616969,0,7.44604510339,Intel Xeon Gold 6248,Random,469.0079,
1000,984673,-1.50283455,0.000163803,0,7.54302974312,Intel Xeon Gold 6248,Random,469.2956,
1000,1010826,-1.50361308,0.0001633115,0,7.5203964634,Intel Xeon Gold 6248,Random,468.8334,
1000,1051560,-1.45772412,0.0001641532,0,7.55915624273,Intel Xeon Gold 6248,Random,470.1559,
1000,1086364,-1.50459087,0.0001630155,0,7.50676584122,Intel Xeon Gold 6248,Random,464.8237,
1000,1153328,-1.47147365,0.0001635474,0,7.53125951668,Intel Xeon Gold 6248,Random,466.5081,
1000,1251908,-1.51570553,0.0001646739,0,7.58313416492,Intel Xeon Gold 6248,Random,470.433,
1000,1430748,-1.50025799,0.0001646909,0,7.5839170047,Intel Xeon Gold 6248,Random,474.4926,
1000,1494266,-1.50811838,0.0001627291,0,7.49357729328,Intel Xeon Gold 6248,Random,465.2319,
1000,1526610,-1.48500286,0.0001631932,0,7.51494881947,Intel Xeon Gold 6248,Random,468.1576,
1000,1575578,-1.48839425,0.0001632628,0,7.51815385765,Intel Xeon Gold 6248,Random,469.053,
1000,1631660,-1.49246731,0.0001616651,0,7.44458073249,Intel Xeon Gold 6248,Random,466.4238,
1000,1730477,-1.45288785,0.0001623997,0,7.47840862117,Intel Xeon Gold 6248,Random,466.0741,
1000,1769991,-1.51153034,0.0001619939,0,7.45972177496,Intel Xeon Gold 6248,Random,463.5227,
1000,1791529,-1.49705814,0.0001633992,0,7.52443499571,Intel Xeon Gold 6248,Random,467.7302,
1000,1914710,-1.49022542,0.0001625473,0,7.4852055125,Intel Xeon Gold 6248,Random,470.6636,
1000,1958910,-1.52366907,0.0001636934,0,7.53798272897,Intel Xeon Gold 6248,Random,466.9657,
1000,2094269,-1.47446239,0.0001640882,0,7.55616303178,Intel Xeon Gold 6248,Random,471.7886,
1000,2103206,-1.53848371,0.000163984,0,7.55136468438,Intel Xeon Gold 6248,Random,472.6272,
1000,2254005,-1.48898566,0.0001636394,0,7.53549606141,Intel Xeon Gold 6248,Random,472.4827,
1000,2261070,-1.46923649,0.0001629884,0,7.5055179025,Intel Xeon Gold 6248,Random,468.1438,
1000,2330819,-1.51709044,0.0001628255,0,7.49801645537,Intel Xeon Gold 6248,Random,468.4002,
1000,2471202,-1.46085234,0.0001628836,0,7.50069192546,Intel Xeon Gold 6248,Random,467.6367,
1000,2475263,-1.48060227,0.0001619481,0,7.45761271248,Intel Xeon Gold 6248,Random,468.2504,
1000,2494091,-1.49339106,0.0001626915,0,7.49184583587,Intel Xeon Gold 6248,Random,471.313,
1000,2575023,-1.49202182,0.0001616332,0,7.44311175666,Intel Xeon Gold 6248,Random,463.4139,
1000,2622727,-1.48517389,0.0001621182,0,7.46544571529,Intel Xeon Gold 6248,Random,463.657,
1000,2629801,-1.49973217,0.0001629081,0,7.50182013574,Intel Xeon Gold 6248,Random,471.8052,
1000,2633193,-1.49646889,0.0001620156,0,7.46072104693,Intel Xeon Gold 6248,Random,466.4668,
1000,2702397,-1.51947623,0.0001617131,0,7.44679110366,Intel Xeon Gold 6248,Random,467.4406,
1000,2892506,-1.51202919,0.0001624028,0,7.47855137431,Intel Xeon Gold 6248,Random,472.0239,
1000,3139424,-1.48910767,0.0001637816,0,7.54204428598,Intel Xeon Gold 6248,Random,469.0078,
1000,3212296,-1.50607206,0.0001618235,0,7.45187495733,Intel Xeon Gold 6248,Random,466.2273,
1000,3240710,-1.49672749,0.0001630113,0,7.50657243375,Intel Xeon Gold 6248,Random,471.3193,
1000,3259621,-1.49459062,0.0001638399,0,7.54472896595,Intel Xeon Gold 6248,Random,469.2542,
1000,3328448,-1.48933142,0.0001624122,0,7.47898423866,Intel Xeon Gold 6248,Random,467.115,
1000,3396452,-1.49215945,0.0001632747,0,7.51870184551,Intel Xeon Gold 6248,Random,468.8209,
1000,3603850,-1.48615064,0.0001630476,0,7.50824402694,Intel Xeon Gold 6248,Random,469.075,
1000,3633003,-1.48034402,0.0001640252,0,7.55326191963,Intel Xeon Gold 6248,Random,470.7791,
1000,3713812,-1.53303617,0.0001648881,0,7.59299794623,Intel Xeon Gold 6248,Random,475.9181,
1000,3727510,-1.49019564,0.0001635237,0,7.53016814591,Intel Xeon Gold 6248,Random,471.1058,
1000,3730240,-1.51151273,0.0001622667,0,7.47228405107,Intel Xeon Gold 6248,Random,465.8841,
1000,3883519,-1.476221,0.0001622553,0,7.47175908792,Intel Xeon Gold 6248,Random,467.5391,
1000,3996225,-1.51526386,0.0001623908,0,7.47799878152,Intel Xeon Gold 6248,Random,464.3685,
1000,4030608,-1.49493301,0.0001626531,0,7.49007753894,Intel Xeon Gold 6248,Random,468.384,
1000,4043709,-1.4852396,0.0001615596,0,7.43972252087,Intel Xeon Gold 6248,Random,467.803,
1000,4068529,-1.46838986,0.0001617071,0,7.44651480726,Intel Xeon Gold 6248,Random,470.3313,
1000,4087272,-1.54114554,0.0001635887,0,7.53316135687,Intel Xeon Gold 6248,Random,473.1186,
1000,4187807,-1.50839526,0.0001624996,0,7.48300895616,Intel Xeon Gold 6248,Random,466.4205,
1000,4197361,-1.48691326,0.0001629479,0,7.50365290183,Intel Xeon Gold 6248,Random,468.9164,
1000,4490197,-1.52815586,0.0001627735,0,7.49562188661,Intel Xeon Gold 6248,Random,466.4015,
1000,4621654,-1.49888585,0.0001615253,0,7.43814302648,Intel Xeon Gold 6248,Random,466.8653,
1000,4911238,-1.52611351,0.0001628488,0,7.49908940637,Intel Xeon Gold 6248,Random,470.781,
1000,4931967,-1.50700974,0.0001629338,0,7.50300360531,Intel Xeon Gold 6248,Random,467.7499,
1000,4955389,-1.48721589,0.0001635125,0,7.52965239264,Intel Xeon Gold 6248,Random,471.4465,
1000,4960753,-1.47186429,0.0001634585,0,7.52716572508,Intel Xeon Gold 6248,Random,471.893,
1000,5049071,-1.48480333,0.0001632102,0,7.51573165925,Intel Xeon Gold 6248,Random,471.1553,
1000,5105258,-1.54065006,0.0001628245,0,7.49797040597,Intel Xeon Gold 6248,Random,467.6795,
1000,5314052,-1.49987203,0.0001630291,0,7.50739211305,Intel Xeon Gold 6248,Random,469.4565,
1000,5406329,-1.52562985,0.0001637435,0,7.54028980387,Intel Xeon Gold 6248,Random,472.9615,
1000,5550256,-1.49235428,0.0001621754,0,7.46807974092,Intel Xeon Gold 6248,Random,466.7896,
1000,5551067,-1.4774452,0.0001624166,0,7.47918685602,Intel Xeon Gold 6248,Random,466.556,
1000,5672028,-1.4743788,0.0001621206,0,7.46555623385,Intel Xeon Gold 6248,Random,467.2991,
1000,5719349,-1.47469301,0.0001616209,0,7.44254534905,Intel Xeon Gold 6248,Random,465.9755,
1000,5913160,-1.48507928,0.0001636812,0,7.53742092629,Intel Xeon Gold 6248,Random,472.4089,
1000,5918224,-1.45099724,0.0001629717,0,7.50474887754,Intel Xeon Gold 6248,Random,471.3971,
1000,5920270,-1.51031909,0.0001636794,0,7.53733803738,Intel Xeon Gold 6248,Random,471.8882,
1000,6007986,-1.47209911,0.0001613002,0,7.42777730671,Intel Xeon Gold 6248,Random,466.0611,
1000,6145844,-1.46744527,0.0001637505,0,7.54061214966,Intel Xeon Gold 6248,Random,473.039,
1000,6163735,-1.49093256,0.000162619,0,7.48850725443,Intel Xeon Gold 6248,Random,470.3438,
1000,6391497,-1.52361687,0.0001634864,0,7.52845050332,Intel Xeon Gold 6248,Random,472.8511,
1000,6397791,-1.51562277,0.0001627035,0,7.49239842866,Intel Xeon Gold 6248,Random,468.1009,
1000,6582535,-1.49006107,0.0001621147,0,7.46528454239,Intel Xeon Gold 6248,Random,467.8464,
1000,6616820,-1.50905301,0.0001621042,0,7.4648010237,Intel Xeon Gold 6248,Random,470.8732,
1000,6667235,-1.52370621,0.0001632188,0,7.51612768409,Intel Xeon Gold 6248,Random,468.0265,
1000,6774234,-1.48811734,0.000162723,0,7.49329639195,Intel Xeon Gold 6248,Random,468.3699,
1000,6857733,-1.5108533,0.0001619588,0,7.45810544105,Intel Xeon Gold 6248,Random,468.7357,
1000,6893474,-1.50568678,0.0001629936,0,7.50575735938,Intel Xeon Gold 6248,Random,468.3223,
1000,6998119,-1.52369301,0.0001632795,0,7.51892288262,Intel Xeon Gold 6248,Random,472.4749,
1000,7165636,-1.46279096,0.000162519,0,7.4839023145,Intel Xeon Gold 6248,Random,467.6,
1000,7276912,-1.49740369,0.0001614104,0,7.43285195051,Intel Xeon Gold 6248,Random,467.4274,
1000,7296639,-1.49393944,0.0001634337,0,7.52602369998,Intel Xeon Gold 6248,Random,472.0928,
1000,7308676,-1.50776167,0.0001618985,0,7.45532866228,Intel Xeon Gold 6248,Random,469.7892,
1000,7388150,-1.51390205,0.0001614611,0,7.43518665505,Intel Xeon Gold 6248,Random,470.3423,
1000,7408152,-1.49760719,0.0001621885,0,7.46868298805,Intel Xeon Gold 6248,Random,464.8022,
1000,7429274,-1.50058604,0.0001621946,0,7.46896388939,Intel Xeon Gold 6248,Random,468.1583,
1000,7778359,-1.53487721,0.0001619562,0,7.45798571261,Intel Xeon Gold 6248,Random,467,
1000,7923692,-1.45791543,0.0001622973,0,7.47369316269,Intel Xeon Gold 6248,Random,469.3316,
1000,7981098,-1.5261177,0.0001628525,0,7.49925978915,Intel Xeon Gold 6248,Random,468.8578,
1000,8085727,-1.50749587,0.000163409,0,7.52488627982,Intel Xeon Gold 6248,Random,472.1398,
1000,8111176,-1.49524377,0.0001630132,0,7.5066599276,Intel Xeon Gold 6248,Random,465.7145,
1000,8397304,-1.51849785,0.0001618518,0,7.45317815533,Intel Xeon Gold 6248,Random,470.2628,
1000,8421935,-1.48089865,0.000161328,0,7.42905748001,Intel Xeon Gold 6248,Random,468.0122,
1000,8453239,-1.48356016,0.0001626072,0,7.48796387151,Intel Xeon Gold 6248,Random,469.2364,
1000,8453439,-1.52765771,0.0001630935,0,7.51035769436,Intel Xeon Gold 6248,Random,470.4053,
1000,8458710,-1.494694,0.000162637,0,7.48933614361,Intel Xeon Gold 6248,Random,464.0575,
1000,8598692,-1.4642214,0.0001621676,0,7.46772055561,Intel Xeon Gold 6248,Random,468.2515,
1000,8767273,-1.49409669,0.0001612389,0,7.42495447854,Intel Xeon Gold 6248,Random,468.1456,
1000,8924713,-1.4763566,0.0001624509,0,7.48076635041,Intel Xeon Gold 6248,Random,470.3344,
1000,8991508,-1.45631589,0.0001615841,0,7.44085073116,Intel Xeon Gold 6248,Random,465.8823,
1000,9015879,-1.5118062,0.0001623009,0,7.47385894053,Intel Xeon Gold 6248,Random,467.6088,
1000,9067352,-1.48480632,0.0001614013,0,7.43243290098,Intel Xeon Gold 6248,Random,465.0946,
1000,9175173,-1.47227431,0.0001606985,0,7.40006938319,Intel Xeon Gold 6248,Random,465.1726,
1000,9181537,-1.47031306,0.0001637112,0,7.53880240827,Intel Xeon Gold 6248,Random,468.4091,
1000,9182308,-1.51908334,0.0001624625,0,7.48130052345,Intel Xeon Gold 6248,Random,472.0999,
1000,9335413,-1.49912393,0.0001608485,0,7.40697679308,Intel Xeon Gold 6248,Random,464.882,
1000,9469999,-1.49927655,0.0001624118,0,7.4789658189,Intel Xeon Gold 6248,Random,470.4316,
1000,9510406,-1.49649631,0.0001617422,0,7.44813114118,Intel Xeon Gold 6248,Random,469.1361,
1000,9516964,-1.46024985,0.0001611586,0,7.42125671178,Intel Xeon Gold 6248,Random,466.9936,
1000,9692062,-1.52019433,0.0001631714,0,7.51394494256,Intel Xeon Gold 6248,Random,468.5987,
1000,9721192,-1.50304581,0.0001616294,0,7.44293676894,Intel Xeon Gold 6248,Random,466.5523,
1000,9732497,-1.51147224,0.0001624495,0,7.48070188126,Intel Xeon Gold 6248,Random,469.0015,
1000,9807541,-1.48608922,0.0001605684,0,7.39407835635,Intel Xeon Gold 6248,Random,466.6395,
1000,10016117,-1.46935222,0.0001633355,0,7.52150164898,Intel Xeon Gold 6248,Random,468.0705,
1000,10289415,-1.48278069,0.0001652804,0,7.61106312555,Intel Xeon Gold 6248,Random,470.9655,
1000,10303962,-1.4932335,0.0001639153,0,7.54820109066,Intel Xeon Gold 6248,Random,464.5999,
1000,10321011,-1.5391577,0.0001648633,0,7.59185592113,Intel Xeon Gold 6248,Random,470.673,
1000,10492586,-1.48263778,0.0001646605,0,7.58251710297,Intel Xeon Gold 6248,Random,470.0762,
1000,10617787,-1.46998202,0.0001636821,0,7.53746237075,Intel Xeon Gold 6248,Random,470.0357,
1000,10680741,-1.46542437,0.0001629798,0,7.50512187767,Intel Xeon Gold 6248,Random,467.4877,
1000,10752963,-1.53819257,0.0001633974,0,7.52435210679,Intel Xeon Gold 6248,Random,467.5853,
1000,10759243,-1.50318648,0.000164239,0,7.56310728119,Intel Xeon Gold 6248,Random,473.6281,
1000,10785990,-1.50694884,0.0001642085,0,7.56170277451,Intel Xeon Gold 6248,Random,466.9905,
1000,10873220,-1.44806032,0.0001629834,0,7.50528765551,Intel Xeon Gold 6248,Random,465.9671,
1000,11037872,-1.51172412,0.0001651097,0,7.6032024931,Intel Xeon Gold 6248,Random,472.9023,
1000,11146941,-1.46704968,0.0001647496,0,7.58662010444,Intel Xeon Gold 6248,Random,467.6702,
1000,11182766,-1.49159657,0.00016457,0,7.57834963234,Intel Xeon Gold 6248,Random,470.2481,
1000,11251697,-1.5125697,0.0001637782,0,7.54188771802,Intel Xeon Gold 6248,Random,464.3237,
1000,11371769,-1.50646897,0.0001638347,0,7.54448950908,Intel Xeon Gold 6248,Random,468.4228,
1000,11402525,-1.51106056,0.0001649575,0,7.59619377454,Intel Xeon Gold 6248,Random,469.6439,
1000,11412292,-1.53005733,0.0001635174,0,7.5298780347,Intel Xeon Gold 6248,Random,470.6696,
1000,11503114,-1.49617027,0.0001643577,0,7.56857334488,Intel Xeon Gold 6248,Random,471.2378,
1000,11534681,-1.49315007,0.0001638355,0,7.5445263486,Intel Xeon Gold 6248,Random,469.3376,
1000,11605451,-1.4745863,0.0001638834,0,7.54673211482,Intel Xeon Gold 6248,Random,470.2521,
1000,11679033,-1.46586485,0.0001633028,0,7.51999583362,Intel Xeon Gold 6248,Random,464.2838,
1000,11777311,-1.4959212,0.0001632426,0,7.51722365979,Intel Xeon Gold 6248,Random,463.8537,
1000,11802495,-1.50198708,0.0001646717,0,7.58303285624,Intel Xeon Gold 6248,Random,471.7499,
1000,11915411,-1.49104567,0.0001638916,0,7.54710971989,Intel Xeon Gold 6248,Random,467.0528,
1000,11960737,-1.49002883,0.0001631458,0,7.51276607794,Intel Xeon Gold 6248,Random,470.4598,
1000,12088959,-1.49441812,0.0001641917,0,7.5609291446,Intel Xeon Gold 6248,Random,468.5026,
1000,12238274,-1.46868167,0.0001626205,0,7.48857632852,Intel Xeon Gold 6248,Random,465.7948,
1000,12476934,-1.50497661,0.0001643085,0,7.56630771444,Intel Xeon Gold 6248,Random,469.7359,
1000,12520071,-1.49575463,0.0001646393,0,7.5815408557,Intel Xeon Gold 6248,Random,469.416,
1000,12531925,-1.4959346,0.0001645463,0,7.57725826157,Intel Xeon Gold 6248,Random,466.0401,
1000,12600313,-1.49952509,0.0001640638,0,7.55503942644,Intel Xeon Gold 6248,Random,468.6995,
1000,12876033,-1.48955255,0.0001636048,0,7.53390275219,Intel Xeon Gold 6248,Random,468.189,
1000,12948253,-1.47456864,0.0001626678,0,7.49075446511,Intel Xeon Gold 6248,Random,467.06,
1000,13046662,-1.52481486,0.0001626843,0,7.4915142802,Intel Xeon Gold 6248,Random,468.2609,
1000,13183385,-1.45629709,0.0001641719,0,7.5600173665,Intel Xeon Gold 6248,Random,471.2721,
1000,13232651,-1.45319408,0.0001644078,0,7.57088041978,Intel Xeon Gold 6248,Random,468.2288,
1000,13392517,-1.50104795,0.0001635475,0,7.53126412162,Intel Xeon Gold 6248,Random,468.9935,
1000,13414790,-1.50946061,0.0001632517,0,7.51764270932,Intel Xeon Gold 6248,Random,463.4448,
1000,13551483,-1.4762846,0.0001624077,0,7.47877701637,Intel Xeon Gold 6248,Random,465.4218,
1000,13753649,-1.50543491,0.0001635312,0,7.53051351641,Intel Xeon Gold 6248,Random,473.455,
1000,13928994,-1.47568594,0.000163646,0,7.53579998744,Intel Xeon Gold 6248,Random,467.6927,
1000,14030140,-1.46934342,0.0001632417,0,7.51718221533,Intel Xeon Gold 6248,Random,464.3949,
1000,14066739,-1.48361176,0.0001644416,0,7.57243688947,Intel Xeon Gold 6248,Random,468.6768,
1000,14106527,-1.50020962,0.0001631101,0,7.51112211439,Intel Xeon Gold 6248,Random,465.9944,
1000,14207659,-1.45870553,0.0001632191,0,7.51614149891,Intel Xeon Gold 6248,Random,472.0047,
1000,14230092,-1.48784086,0.0001643465,0,7.56805759161,Intel Xeon Gold 6248,Random,468.7104,
1000,14265803,-1.45398367,0.0001635628,0,7.53196867743,Intel Xeon Gold 6248,Random,469.4329,
1000,14280208,-1.49602789,0.000163484,0,7.52833998477,Intel Xeon Gold 6248,Random,467.8067,
1000,14441004,-1.51262058,0.0001634718,0,7.52777818209,Intel Xeon Gold 6248,Random,470.8255,
1000,14542852,-1.49270977,0.0001634362,0,7.52613882348,Intel Xeon Gold 6248,Random,468.7441,
1000,14547212,-1.46692109,0.0001627628,0,7.49512915804,Intel Xeon Gold 6248,Random,466.6946,
1000,14550708,-1.51582361,0.0001637972,0,7.54276265661,Intel Xeon Gold 6248,Random,470.3889,
1000,14772102,-1.51888827,0.0001624881,0,7.48247938807,Intel Xeon Gold 6248,Random,468.2869,
1000,15011482,-1.52815279,0.0001633092,0,7.52029054978,Intel Xeon Gold 6248,Random,468.0644,
1000,15037000,-1.49719403,0.0001619293,0,7.45674698377,Intel Xeon Gold 6248,Random,465.1637,
1000,15345480,-1.54035145,0.0001635644,0,7.53204235646,Intel Xeon Gold 6248,Random,469.2909,
1000,15446758,-1.50700757,0.0001623011,0,7.47386815041,Intel Xeon Gold 6248,Random,465.1619,
1000,15509635,-1.45653107,0.000163949,0,7.54975295541,Intel Xeon Gold 6248,Random,471.5798,
1000,15570002,-1.47697738,0.0001636053,0,7.53392577689,Intel Xeon Gold 6248,Random,469.065,
1000,15709809,-1.46873779,0.0001631109,0,7.51115895391,Intel Xeon Gold 6248,Random,468.9531,
1000,15755754,-1.50185885,0.0001646876,0,7.58376504169,Intel Xeon Gold 6248,Random,470.366,
1000,15763085,-1.45029534,0.0001636716,0,7.53697885206,Intel Xeon Gold 6248,Random,469.4546,
1000,15924209,-1.51789502,0.0001631551,0,7.51319433736,Intel Xeon Gold 6248,Random,468.1085,
1000,15981934,-1.49232207,0.0001637854,0,7.5422192737,Intel Xeon Gold 6248,Random,470.0857,
1000,16164239,-1.47410624,0.0001630008,0,7.50608891505,Intel Xeon Gold 6248,Random,466.0533,
1000,16173523,-1.49923214,0.0001617159,0,7.44692004198,Intel Xeon Gold 6248,Random,468.2473,
1000,16248991,-1.48376386,0.0001640402,0,7.55395266062,Intel Xeon Gold 6248,Random,471.3713,
1000,16319112,-1.5104208,0.0001623695,0,7.47701792932,Intel Xeon Gold 6248,Random,463.3153,
1000,16350340,-1.51304952,0.0001673847,0,7.70796487637,Intel Xeon Gold 6248,Random,470.8618,
1000,16516882,-1.49834977,0.000162534,0,7.48459305549,Intel Xeon Gold 6248,Random,470.5841,
1000,16577430,-1.49678022,0.0001631443,0,7.51269700384,Intel Xeon Gold 6248,Random,470.286,
1000,16600400,-1.48357827,0.0001636951,0,7.53806101294,Intel Xeon Gold 6248,Random,471.8192,
1000,16609733,-1.50478905,0.0001628132,0,7.49745004776,Intel Xeon Gold 6248,Random,465.9075,
1000,16657501,-1.50419629,0.0001624562,0,7.48101041223,Intel Xeon Gold 6248,Random,467.7922,
1000,16678332,-1.49452029,0.0001630876,0,7.51008600291,Intel Xeon Gold 6248,Random,471.274,
1000,16695257,-1.49316314,0.0001625666,0,7.48609426591,Intel Xeon Gold 6248,Random,470.4913,
2744,502033,-1.45875399,0.0003063423,0,14.1068788757,Intel Xeon Gold 6248,Random,1284.835,
2744,3210623,-1.47189009,0.0003061668,0,14.0987972061,Intel Xeon Gold 6248,Random,1290.2828,
2744,4063355,-1.4634793,0.0003067876,0,14.1273846732,Intel Xeon Gold 6248,Random,1289.5766,
2744,5105474,-1.44003288,0.0003036311,0,13.9820297445,Intel Xeon Gold 6248,Random,1279.8339,
2744,7711527,-1.46913323,0.0003047308,0,14.0326702688,Intel Xeon Gold 6248,Random,1288.2675,
2744,9551411,-1.46155766,0.0003074626,0,14.1584680177,Intel Xeon Gold 6248,Random,1292.946,
2744,9569658,-1.45845331,0.0003055312,0,14.069528208,Intel Xeon Gold 6248,Random,1285.6552,
2744,11086240,-1.46674438,0.0003075575,0,14.1628381057,Intel Xeon Gold 6248,Random,1287.8637,
2744,14949383,-1.45208167,0.0003070077,0,14.137520146,Intel Xeon Gold 6248,Random,1287.7175,
2744,16095495,-1.45454315,0.0003050426,0,14.0470284715,Intel Xeon Gold 6248,Random,1282.0219,
1000,110046,-1.42683796,0.0006115635,0,28.1621317699,Intel Xeon Gold 6248,Reluctant,848.643,
1000,228274,-1.43934377,0.0006052444,0,27.8711410112,Intel Xeon Gold 6248,Reluctant,846.9218,
1000,369954,-1.52366223,0.0006134616,0,28.2495381346,Intel Xeon Gold 6248,Reluctant,858.2748,
1000,418527,-1.46557242,0.0006114839,0,28.1584662377,Intel Xeon Gold 6248,Reluctant,851.611,
1000,492757,-1.44776354,0.0006144386,0,28.2945283977,Intel Xeon Gold 6248,Reluctant,855.587,
1000,554682,-1.47464357,0.0006127314,0,28.2159128633,Intel Xeon Gold 6248,Reluctant,853.358,
1000,624355,-1.50718994,0.0006090636,0,28.0470128768,Intel Xeon Gold 6248,Reluctant,849.1197,
1000,631654,-1.48404136,0.0006040566,0,27.8164435348,Intel Xeon Gold 6248,Reluctant,845.5688,
1000,654105,-1.44149123,0.0006085363,0,28.0227310285,Intel Xeon Gold 6248,Reluctant,845.915,
1000,658180,-1.51355978,0.0006078762,0,27.9923338201,Intel Xeon Gold 6248,Reluctant,850.2137,
1000,983552,-1.52554258,0.0006128918,0,28.2232991869,Intel Xeon Gold 6248,Reluctant,852.6078,
1000,984673,-1.48187421,0.0006180957,0,28.4629356556,Intel Xeon Gold 6248,Reluctant,860.7129,
1000,1010826,-1.48721568,0.0006072723,0,27.9645245879,Intel Xeon Gold 6248,Reluctant,848.3596,
1000,1051560,-1.45024647,0.0006174089,0,28.4313089282,Intel Xeon Gold 6248,Reluctant,863.6086,
1000,1086364,-1.48560493,0.0006112377,0,28.1471288756,Intel Xeon Gold 6248,Reluctant,848.9633,
1000,1153328,-1.4647739,0.0006101584,0,28.097427759,Intel Xeon Gold 6248,Reluctant,851.5139,
1000,1251908,-1.49643502,0.0006097244,0,28.0774423198,Intel Xeon Gold 6248,Reluctant,853.5216,
1000,1430748,-1.48524076,0.0006151424,0,28.3269379648,Intel Xeon Gold 6248,Reluctant,860.8347,
1000,1494266,-1.49080017,0.0006044122,0,27.8328187012,Intel Xeon Gold 6248,Reluctant,840.3496,
1000,1526610,-1.46415136,0.0006110414,0,28.1380893786,Intel Xeon Gold 6248,Reluctant,850.9626,
1000,1575578,-1.45899898,0.0006073066,0,27.9661040823,Intel Xeon Gold 6248,Reluctant,845.9341,
1000,1631660,-1.46857624,0.0006029048,0,27.7634038367,Intel Xeon Gold 6248,Reluctant,841.5276,
