seed,global_steps_per_temperature,MCS_per_global_steps,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
2622727,5,15,8,logT,10,-1.68713,0.1,72.8143627882,3182.62045825
2622727,5,15,9,logT,10,-1.68713,0.7,80.4104738712,307.568340068
2622727,5,15,10,logT,10,-1.68713,1,88.0647608519,88.0647608519
2629801,5,15,4,logT,10,-1.67681,0,42.6019304752,inf
2629801,5,15,5,logT,10,-1.68462,0,50.2550361633,inf
2629801,5,15,6,logT,10,-1.68642,0,57.8159126997,inf
2629801,5,15,7,logT,10,-1.69002,0,65.4071692228,inf
2629801,5,15,8,logT,10,-1.69044,0,72.9141392946,inf
2629801,5,15,9,logT,10,-1.69113,0,80.4578632832,inf
2629801,5,15,10,logT,10,-1.6916,0.1,88.219953227,3855.97864507
2629801,5,15,11,logT,10,-1.69152,0,95.8691295147,inf
2629801,5,15,12,logT,10,-1.6916,0.5,103.458657217,687.364440137
2629801,5,15,13,logT,10,-1.6916,1,111.021275806,111.021275806
2633193,5,15,4,logT,10,-1.6781,0,42.9442159653,inf
2633193,5,15,5,logT,10,-1.68331,0,50.8381836653,inf
2633193,5,15,6,logT,10,-1.6858,0,58.2428663254,inf
2633193,5,15,7,logT,10,-1.687,0,65.888408041,inf
2633193,5,15,8,logT,10,-1.68978,0,73.5052858829,inf
2633193,5,15,9,logT,10,-1.69021,0,81.1911018133,inf
2633193,5,15,10,logT,10,-1.6899,0,88.6928445339,inf
2633193,5,15,11,logT,10,-1.69039,0.1,96.8017271757,4231.07674785
2633193,5,15,12,logT,10,-1.69031,0,103.972101927,inf
2633193,5,15,13,logT,10,-1.69036,0,111.496857047,inf
2633193,5,15,14,logT,10,-1.69036,0,119.131490636,inf
2633193,5,15,15,logT,10,-1.69036,0,126.436890388,inf
2633193,5,15,16,logT,10,-1.69036,0,134.155200028,inf
2633193,5,15,17,logT,10,-1.69039,0.2,141.970658374,2929.94818527
2633193,5,15,18,logT,10,-1.69036,0,149.318132615,inf
2633193,5,15,19,logT,10,-1.69039,0.1,157.060646915,6864.91522988
2633193,5,15,20,logT,10,-1.69039,0.4,164.657280803,1484.41026679
2633193,5,15,21,logT,10,-1.69039,0.6,172.291254663,865.915720505
2633193,5,15,22,logT,10,-1.69039,0.4,179.745878482,1620.43625482
2633193,5,15,23,logT,10,-1.69039,0.5,187.609958267,1246.4535825
2633193,5,15,24,logT,10,-1.69039,1,195.251921701,195.251921701
2702397,5,15,4,logT,10,-1.72009,0,42.6851293325,inf
2702397,5,15,5,logT,10,-1.72369,0,50.3662419081,inf
2702397,5,15,6,logT,10,-1.72586,0,57.9976706028,inf
2702397,5,15,7,logT,10,-1.72728,0,65.5755844593,inf
2702397,5,15,8,logT,10,-1.72742,0,73.1508065939,inf
2702397,5,15,9,logT,10,-1.72822,0,80.7754169464,inf
2702397,5,15,10,logT,10,-1.72818,0,88.3655344009,inf
2702397,5,15,11,logT,10,-1.72822,0,95.891713357,inf
2702397,5,15,12,logT,10,-1.72828,0.6,103.493450379,520.145992481
2702397,5,15,13,logT,10,-1.72828,0.9,111.192970085,222.38594017
2892506,5,15,4,logT,10,-1.71024,0,42.6035260439,inf
2892506,5,15,5,logT,10,-1.71194,0,50.2830080748,inf
2892506,5,15,6,logT,10,-1.7144,0,57.870972681,inf
2892506,5,15,7,logT,10,-1.71508,0,65.3899505615,inf
2892506,5,15,8,logT,10,-1.7157,0,73.0506518364,inf
2892506,5,15,9,logT,10,-1.7159,0,80.6360497952,inf
2892506,5,15,10,logT,10,-1.71593,0.1,88.2881216764,3858.95819874
2892506,5,15,11,logT,10,-1.71593,0.7,95.7820857286,366.364426144
2892506,5,15,12,logT,10,-1.71593,0.9,103.374753737,206.749507475
3139424,5,15,4,logT,10,-1.66289,0,43.1901497126,inf
3139424,5,15,5,logT,10,-1.67053,0,50.7368551731,inf
3139424,5,15,6,logT,10,-1.67026,0,58.2122448206,inf
3139424,5,15,7,logT,10,-1.67342,0,65.7746207476,inf
3139424,5,15,8,logT,10,-1.67375,0,73.3592464447,inf
3139424,5,15,9,logT,10,-1.67679,0,81.2480952978,inf
3139424,5,15,10,logT,10,-1.67717,0,88.7922868013,inf
3139424,5,15,11,logT,10,-1.6773,0,96.2855387688,inf
3139424,5,15,12,logT,10,-1.67747,0.1,104.178540349,4553.50759285
3139424,5,15,13,logT,10,-1.67747,0.4,111.68403039,1006.84840986
3139424,5,15,14,logT,10,-1.67747,0.9,119.259910798,238.519821596
3212296,5,15,4,logT,10,-1.71987,0,42.7591628551,inf
3212296,5,15,5,logT,10,-1.72442,0,50.376823163,inf
3212296,5,15,6,logT,10,-1.72822,0,57.9728334188,inf
3212296,5,15,7,logT,10,-1.72745,0,65.4914415121,inf
3212296,5,15,8,logT,10,-1.72911,0,73.1456465006,inf
3212296,5,15,9,logT,10,-1.72928,0.2,80.7151575327,1665.77539363
3212296,5,15,10,logT,10,-1.72928,1,88.2625925779,88.2625925779
3240710,5,15,4,logT,10,-1.68009,0,42.644045043,inf
3240710,5,15,5,logT,10,-1.68415,0,50.2854664564,inf
3240710,5,15,6,logT,10,-1.6884,0,57.9112195492,inf
3240710,5,15,7,logT,10,-1.68851,0,65.4389222145,inf
3240710,5,15,8,logT,10,-1.68981,0,73.0248453617,inf
3240710,5,15,9,logT,10,-1.68965,0,80.5608027458,inf
3240710,5,15,10,logT,10,-1.68995,0,88.0432206869,inf
3240710,5,15,11,logT,10,-1.68998,0,95.6309944153,inf
3240710,5,15,12,logT,10,-1.69005,0.6,103.345582533,519.402825957
3240710,5,15,13,logT,10,-1.69005,0.8,110.808065033,317.061002176
3240710,5,15,14,logT,10,-1.69005,1,118.407927108,118.407927108
3259621,5,15,4,logT,10,-1.69089,0,42.5854861498,inf
3259621,5,15,5,logT,10,-1.69483,0,50.138258338,inf
3259621,5,15,6,logT,10,-1.6965,0,57.8248086452,inf
3259621,5,15,7,logT,10,-1.69779,0,65.4022832394,inf
3259621,5,15,8,logT,10,-1.69784,0,73.0954352379,inf
3259621,5,15,9,logT,10,-1.69826,0.1,80.5805573225,3522.0706527
3259621,5,15,10,logT,10,-1.69826,0.5,88.2268058538,586.166210176
3259621,5,15,11,logT,10,-1.69826,1,95.7276046038,95.7276046038
3328448,5,15,4,logT,10,-1.67943,0,43.41592803,inf
3328448,5,15,5,logT,10,-1.68561,0,50.7786516428,inf
3328448,5,15,6,logT,10,-1.68775,0,58.2257216215,inf
3328448,5,15,7,logT,10,-1.68936,0,65.7654317617,inf
3328448,5,15,8,logT,10,-1.68994,0,73.2394036531,inf
3328448,5,15,9,logT,10,-1.69058,0,80.9454240799,inf
3328448,5,15,10,logT,10,-1.69074,0,88.6959896326,inf
3328448,5,15,11,logT,10,-1.69081,0.2,96.6801413774,1995.25597772
3328448,5,15,12,logT,10,-1.69081,0.6,104.107647157,523.23287374
3328448,5,15,13,logT,10,-1.69081,1,111.350689411,111.350689411
3396452,5,15,4,logT,10,-1.69276,0,42.5434653759,inf
3396452,5,15,5,logT,10,-1.69907,0,50.2029148579,inf
3396452,5,15,6,logT,10,-1.70224,0,57.8641263008,inf
3396452,5,15,7,logT,10,-1.70298,0,65.3879488945,inf
3396452,5,15,8,logT,10,-1.70298,0,72.9699393749,inf
3396452,5,15,9,logT,10,-1.70343,0,80.4565743208,inf
3396452,5,15,10,logT,10,-1.70352,0.4,87.9578903675,792.953672442
3396452,5,15,11,logT,10,-1.70352,1,95.7131231785,95.7131231785
3603850,5,15,4,logT,10,-1.67526,0,42.6664179802,inf
3603850,5,15,5,logT,10,-1.67816,0,50.2881134272,inf
3603850,5,15,6,logT,10,-1.68095,0,57.9194078445,inf
3603850,5,15,7,logT,10,-1.68205,0,65.5395175934,inf
3603850,5,15,8,logT,10,-1.68315,0,73.0607233286,inf
3603850,5,15,9,logT,10,-1.68315,0,80.686148715,inf
3603850,5,15,10,logT,10,-1.68343,0.1,88.2991974115,3859.44230462
3603850,5,15,11,logT,10,-1.68343,0.2,95.7545110464,1976.15309449
3603850,5,15,12,logT,10,-1.68343,1,103.320227766,103.320227766
3633003,5,15,4,logT,10,-1.66182,0,42.6421269178,inf
3633003,5,15,5,logT,10,-1.66664,0,50.2314933538,inf
3633003,5,15,6,logT,10,-1.66945,0,57.8974242926,inf
3633003,5,15,7,logT,10,-1.66884,0,65.5381993294,inf
3633003,5,15,8,logT,10,-1.67056,0,73.0434831381,inf
3633003,5,15,9,logT,10,-1.67285,0,80.6281894922,inf
3633003,5,15,10,logT,10,-1.6727,0,88.2393838882,inf
3633003,5,15,11,logT,10,-1.67301,0,95.7854362726,inf
3633003,5,15,12,logT,10,-1.67308,0.1,103.399490809,4519.45635753
3633003,5,15,13,logT,10,-1.67308,0.1,110.903697205,4847.45539345
3633003,5,15,14,logT,10,-1.67308,0.6,118.75547781,596.851159582
3633003,5,15,15,logT,10,-1.67308,0.9,126.214818764,252.429637527
3713812,5,15,4,logT,10,-1.72944,0,42.6054514408,inf
3713812,5,15,5,logT,10,-1.73306,0,50.3055423498,inf
3713812,5,15,6,logT,10,-1.73609,0,57.8473268032,inf
3713812,5,15,7,logT,10,-1.73795,0,65.545457983,inf
3713812,5,15,8,logT,10,-1.73911,0,73.0930547714,inf
3713812,5,15,9,logT,10,-1.73957,0,80.6612918854,inf
3713812,5,15,10,logT,10,-1.73954,0,88.2029388189,inf
3713812,5,15,11,logT,10,-1.73963,0.5,95.8871396542,637.060366311
3713812,5,15,12,logT,10,-1.73963,0.9,103.496417999,206.992835999
3727510,5,15,4,logT,10,-1.68929,0,43.6112650871,inf
3727510,5,15,5,logT,10,-1.6932,0,50.6804961205,inf
3727510,5,15,6,logT,10,-1.69543,0,58.3318474054,inf
3727510,5,15,7,logT,10,-1.6966,0,66.0346927404,inf
3727510,5,15,8,logT,10,-1.6971,0,73.6072271347,inf
3727510,5,15,9,logT,10,-1.69759,0,81.9024809361,inf
3727510,5,15,10,logT,10,-1.69772,0.7,89.2726698399,341.466049809
3727510,5,15,11,logT,10,-1.69772,0.9,96.9484110117,193.896822023
3730240,5,15,4,logT,10,-1.69518,0,42.6497276068,inf
3730240,5,15,5,logT,10,-1.70208,0,50.619382906,inf
3730240,5,15,6,logT,10,-1.704,0,57.7658583164,inf
3730240,5,15,7,logT,10,-1.70706,0,65.4280524969,inf
3730240,5,15,8,logT,10,-1.70812,0,72.9552387714,inf
3730240,5,15,9,logT,10,-1.70889,0,80.6816748381,inf
3730240,5,15,10,logT,10,-1.70893,0.4,88.2588083982,795.666493959
3730240,5,15,11,logT,10,-1.70893,0.7,95.7658895016,366.302475922
3730240,5,15,12,logT,10,-1.70893,1,103.334016895,103.334016895
3883519,5,15,4,logT,10,-1.67745,0,43.082420516,inf
3883519,5,15,5,logT,10,-1.68238,0,50.6400192976,inf
3883519,5,15,6,logT,10,-1.68459,0,59.0840035915,inf
3883519,5,15,7,logT,10,-1.68591,0,65.8739012003,inf
3883519,5,15,8,logT,10,-1.68599,0,73.452695775,inf
3883519,5,15,9,logT,10,-1.68623,0,81.0558299541,inf
3883519,5,15,10,logT,10,-1.68642,0.1,88.4691394567,3866.8702489
3883519,5,15,11,logT,10,-1.68642,0.1,96.329466033,4210.43483166
3883519,5,15,12,logT,10,-1.68642,0.6,103.756149244,521.466286291
3883519,5,15,13,logT,10,-1.68642,1,111.248506641,111.248506641
3996225,5,15,4,logT,10,-1.70179,0,42.7466375828,inf
3996225,5,15,5,logT,10,-1.70749,0,50.4094571829,inf
3996225,5,15,6,logT,10,-1.70955,0,57.9150127411,inf
3996225,5,15,7,logT,10,-1.71131,0,65.5197056532,inf
3996225,5,15,8,logT,10,-1.71288,0,73.0762932539,inf
3996225,5,15,9,logT,10,-1.7131,0,80.7463454485,inf
3996225,5,15,10,logT,10,-1.71324,0.2,88.3352974892,1823.03757367
3996225,5,15,11,logT,10,-1.71324,0.4,95.8974513531,864.530014426
3996225,5,15,12,logT,10,-1.71324,1,103.577863979,103.577863979
4030608,5,15,4,logT,10,-1.69269,0,42.6438222408,inf
4030608,5,15,5,logT,10,-1.69828,0,50.3355700493,inf
4030608,5,15,6,logT,10,-1.70185,0,57.9515907288,inf
4030608,5,15,7,logT,10,-1.70275,0,65.524424696,inf
4030608,5,15,8,logT,10,-1.70362,0,73.0851603746,inf
4030608,5,15,9,logT,10,-1.7044,0,80.6686947584,inf
4030608,5,15,10,logT,10,-1.70413,0,88.2928570747,inf
4030608,5,15,11,logT,10,-1.70531,0,95.8397420406,inf
4030608,5,15,12,logT,10,-1.70561,0,103.47815187,inf
4030608,5,15,13,logT,10,-1.70561,0,111.024688172,inf
4030608,5,15,14,logT,10,-1.70571,0.1,118.643179178,5185.73801686
4030608,5,15,15,logT,10,-1.70571,0.6,126.114649272,633.837495721
4030608,5,15,16,logT,10,-1.70571,0.9,133.737759614,267.475519228
4043709,5,15,4,logT,10,-1.66129,0,42.6655631781,inf
4043709,5,15,5,logT,10,-1.66867,0,50.3435556889,inf
4043709,5,15,6,logT,10,-1.67115,0,57.9327286243,inf
4043709,5,15,7,logT,10,-1.67213,0,65.5687615633,inf
4043709,5,15,8,logT,10,-1.67275,0.1,73.1113048077,3195.59940512
4043709,5,15,9,logT,10,-1.67275,0.7,80.6940508842,308.653016068
4043709,5,15,10,logT,10,-1.67275,1,88.262812376,88.262812376
4068529,5,15,4,logT,10,-1.65305,0,42.7173007488,inf
4068529,5,15,5,logT,10,-1.65771,0,50.2559929132,inf
4068529,5,15,6,logT,10,-1.66252,0,57.8240592241,inf
4068529,5,15,7,logT,10,-1.66192,0,65.3966239691,inf
4068529,5,15,8,logT,10,-1.66421,0,72.8982302189,inf
4068529,5,15,9,logT,10,-1.6643,0,80.4577252388,inf
4068529,5,15,10,logT,10,-1.6652,0,88.1130393028,inf
4068529,5,15,11,logT,10,-1.66534,0,95.6332040787,inf
4068529,5,15,12,logT,10,-1.66537,0.3,103.261809731,1333.25375276
4068529,5,15,13,logT,10,-1.66537,0.8,110.892367744,317.302222002
4068529,5,15,14,logT,10,-1.66537,1,118.45513463,118.45513463
4087272,5,15,4,logT,10,-1.72739,0,42.7168296576,inf
4087272,5,15,5,logT,10,-1.73347,0,50.2646604061,inf
4087272,5,15,6,logT,10,-1.73271,0,58.0315727711,inf
4087272,5,15,7,logT,10,-1.73385,0,65.5886781693,inf
4087272,5,15,8,logT,10,-1.73399,0,73.0978649616,inf
4087272,5,15,9,logT,10,-1.73405,0,80.6418782711,inf
4087272,5,15,10,logT,10,-1.73407,0.9,88.2370894432,176.474178886
4187807,5,15,4,logT,10,-1.71091,0,42.5354779482,inf
4187807,5,15,5,logT,10,-1.71445,0,50.1788732529,inf
4187807,5,15,6,logT,10,-1.71798,0,57.7293099642,inf
4187807,5,15,7,logT,10,-1.72038,0,65.3195091724,inf
4187807,5,15,8,logT,10,-1.72036,0,73.031529212,inf
4187807,5,15,9,logT,10,-1.72057,0,80.5531151295,inf
4187807,5,15,10,logT,10,-1.72061,0,88.1123302698,inf
4187807,5,15,11,logT,10,-1.72066,0.2,95.7391544104,1975.83616881
4187807,5,15,12,logT,10,-1.72066,0.6,103.380785966,519.5797543
4187807,5,15,13,logT,10,-1.72066,1,111.077363658,111.077363658
4197361,5,15,4,logT,10,-1.67869,0,42.5233052254,inf
4197361,5,15,5,logT,10,-1.68591,0,50.1236570358,inf
4197361,5,15,6,logT,10,-1.68719,0,57.7945928335,inf
4197361,5,15,7,logT,10,-1.68852,0,65.4141067743,inf
4197361,5,15,8,logT,10,-1.68861,0,73.0181208372,inf
4197361,5,15,9,logT,10,-1.68902,0,80.5793372154,inf
4197361,5,15,10,logT,10,-1.68923,0,88.2070129395,inf
4197361,5,15,11,logT,10,-1.68917,0,95.7956330538,inf
4197361,5,15,12,logT,10,-1.68937,0,103.47844696,inf
4197361,5,15,13,logT,10,-1.68943,0,110.974773264,inf
4197361,5,15,14,logT,10,-1.68945,0.4,118.534853458,1068.609615
4197361,5,15,15,logT,10,-1.68945,0.5,126.097605133,837.774354379
4197361,5,15,16,logT,10,-1.68945,0.5,133.795868349,888.920508097
4197361,5,15,17,logT,10,-1.68945,1,141.550223374,141.550223374
4490197,5,15,4,logT,10,-1.71925,0,43.3342181921,inf
4490197,5,15,5,logT,10,-1.722,0,50.6900077343,inf
4490197,5,15,6,logT,10,-1.72393,0,58.1778532505,inf
4490197,5,15,7,logT,10,-1.72557,0,66.3379208326,inf
4490197,5,15,8,logT,10,-1.72634,0,73.637878108,inf
4490197,5,15,9,logT,10,-1.72636,0,81.0783329725,inf
4490197,5,15,10,logT,10,-1.7264,0.2,89.0771341324,1838.34737748
4490197,5,15,11,logT,10,-1.7264,1,96.9878142595,96.9878142595
4621654,5,15,4,logT,10,-1.68116,0,42.6625934839,inf
4621654,5,15,5,logT,10,-1.68482,0,50.3651590109,inf
4621654,5,15,6,logT,10,-1.68939,0,57.9346984863,inf
4621654,5,15,7,logT,10,-1.69127,0,65.3960421324,inf
4621654,5,15,8,logT,10,-1.69139,0,73.0750654697,inf
4621654,5,15,9,logT,10,-1.69155,0,80.6438773155,inf
4621654,5,15,10,logT,10,-1.69259,0,88.615485549,inf
4621654,5,15,11,logT,10,-1.69278,0.2,95.8168680668,1977.44000011
4621654,5,15,12,logT,10,-1.69278,0.4,103.490885091,932.985966969
4621654,5,15,13,logT,10,-1.69278,0.9,111.09788835,222.195776701
4911238,5,15,4,logT,10,-1.72513,0,42.5940704584,inf
4911238,5,15,5,logT,10,-1.72997,0,50.2744609118,inf
4911238,5,15,6,logT,10,-1.73292,0,57.8631562471,inf
4911238,5,15,7,logT,10,-1.7344,0,65.3867805004,inf
4911238,5,15,8,logT,10,-1.73547,0,72.9929217577,inf
4911238,5,15,9,logT,10,-1.73549,0,80.530429697,inf
4911238,5,15,10,logT,10,-1.73571,0,88.1133957624,inf
4911238,5,15,11,logT,10,-1.73575,0.6,95.6758150339,480.855470417
4911238,5,15,12,logT,10,-1.73575,0.9,103.300446057,206.600892115
4931967,5,15,4,logT,10,-1.70378,0,44.3604956627,inf
4931967,5,15,5,logT,10,-1.71081,0,51.3408856869,inf
4931967,5,15,6,logT,10,-1.71213,0,59.5408987761,inf
4931967,5,15,7,logT,10,-1.71371,0,66.2373064756,inf
4931967,5,15,8,logT,10,-1.71389,0,73.9770279646,inf
4931967,5,15,9,logT,10,-1.71426,0.1,81.7734963179,3574.21245422
4931967,5,15,10,logT,10,-1.71426,0.6,89.693331933,450.788209169
4931967,5,15,11,logT,10,-1.71426,1,97.5965915442,97.5965915442
4955389,5,15,4,logT,10,-1.67132,0,42.6144172192,inf
4955389,5,15,5,logT,10,-1.67381,0,50.2319089651,inf
4955389,5,15,6,logT,10,-1.67773,0,57.8152297974,inf
4955389,5,15,7,logT,10,-1.6794,0,65.2610572815,inf
4955389,5,15,8,logT,10,-1.67959,0,72.8941755772,inf
4955389,5,15,9,logT,10,-1.68006,0,80.510099411,inf
4955389,5,15,10,logT,10,-1.6801,0.4,88.1032439947,794.264057355
4955389,5,15,11,logT,10,-1.6801,0.7,95.6185780525,365.739012785
4955389,5,15,12,logT,10,-1.6801,1,103.217554784,103.217554784
4960753,5,15,4,logT,10,-1.65898,0,42.5525556564,inf
4960753,5,15,5,logT,10,-1.66537,0,50.1572234392,inf
4960753,5,15,6,logT,10,-1.66795,0,57.7809855223,inf
4960753,5,15,7,logT,10,-1.67,0,65.3577199459,inf
4960753,5,15,8,logT,10,-1.67028,0,73.0810845375,inf
4960753,5,15,9,logT,10,-1.67037,0,80.6496621609,inf
4960753,5,15,10,logT,10,-1.67041,0.4,88.1944412947,795.086214794
4960753,5,15,11,logT,10,-1.67041,1,95.7891159296,95.7891159296
5049071,5,15,4,logT,10,-1.68254,0,42.7399064541,inf
5049071,5,15,5,logT,10,-1.68551,0,50.2961111069,inf
5049071,5,15,6,logT,10,-1.68851,0,57.9697906017,inf
5049071,5,15,7,logT,10,-1.68931,0,65.4152788639,inf
5049071,5,15,8,logT,10,-1.68984,0,73.059805727,inf
5049071,5,15,9,logT,10,-1.68998,0,80.6663695574,inf
5049071,5,15,10,logT,10,-1.69004,0.3,88.2165276766,1138.99821132
5049071,5,15,11,logT,10,-1.69004,0.7,95.8725569725,366.710476713
5049071,5,15,12,logT,10,-1.69004,1,103.453832626,103.453832626
5105258,5,15,4,logT,10,-1.73949,0,43.0890567541,inf
5105258,5,15,5,logT,10,-1.74258,0,50.9242919683,inf
5105258,5,15,6,logT,10,-1.74556,0,58.5601046801,inf
5105258,5,15,7,logT,10,-1.74569,0,66.0852280378,inf
5105258,5,15,8,logT,10,-1.74675,0,73.3106139898,inf
5105258,5,15,9,logT,10,-1.74743,0,80.9239073515,inf
5105258,5,15,10,logT,10,-1.74824,0,88.5435315132,inf
5105258,5,15,11,logT,10,-1.74839,0,96.1735692263,inf
5105258,5,15,12,logT,10,-1.74847,0,103.820481825,inf
5105258,5,15,13,logT,10,-1.74864,0.1,111.348153281,4866.88198661
5105258,5,15,14,logT,10,-1.74859,0,118.95590024,inf
5105258,5,15,15,logT,10,-1.74864,0.2,126.794984889,2616.75715343
5105258,5,15,16,logT,10,-1.74864,0.6,134.143758941,674.190863032
5105258,5,15,17,logT,10,-1.74864,0.9,141.872019243,283.744038486
5314052,5,15,4,logT,10,-1.69883,0,42.7900565386,inf
5314052,5,15,5,logT,10,-1.7058,0,50.3743648529,inf
5314052,5,15,6,logT,10,-1.70733,0,58.0181277275,inf
5314052,5,15,7,logT,10,-1.70987,0,65.5859179497,inf
5314052,5,15,8,logT,10,-1.70995,0,73.2459923267,inf
5314052,5,15,9,logT,10,-1.71041,0.1,80.7248065233,3528.3755964
5314052,5,15,10,logT,10,-1.71041,0.1,88.2613306522,3857.78719815
5314052,5,15,11,logT,10,-1.71041,0.9,95.9107928038,191.821585608
5406329,5,15,4,logT,10,-1.70466,0,42.560735774,inf
5406329,5,15,5,logT,10,-1.70686,0,50.2225848198,inf
5406329,5,15,6,logT,10,-1.71034,0,57.7795591354,inf
5406329,5,15,7,logT,10,-1.71289,0,65.329477334,inf
5406329,5,15,8,logT,10,-1.71291,0,73.0098732233,inf
5406329,5,15,9,logT,10,-1.71316,0,80.6023702383,inf
5406329,5,15,10,logT,10,-1.71326,0,88.2358259678,inf
5406329,5,15,11,logT,10,-1.71336,0,95.8177731991,inf
5406329,5,15,12,logT,10,-1.71337,0.1,103.28333838,4514.37948691
5406329,5,15,13,logT,10,-1.71337,0.8,110.926486015,317.399846423
5406329,5,15,14,logT,10,-1.71337,1,118.495958114,118.495958114
5550256,5,15,4,logT,10,-1.69577,0,42.6678972721,inf
5550256,5,15,5,logT,10,-1.70167,0,50.3024171591,inf
5550256,5,15,6,logT,10,-1.70476,0,57.8085621357,inf
5550256,5,15,7,logT,10,-1.70409,0,65.4506422281,inf
5550256,5,15,8,logT,10,-1.7047,0,72.9480195522,inf
5550256,5,15,9,logT,10,-1.70486,0,80.6464640379,inf
5550256,5,15,10,logT,10,-1.7049,0.6,88.3069739819,443.820536048
5550256,5,15,11,logT,10,-1.7049,0.9,95.8756731272,191.751346254
5551067,5,15,4,logT,10,-1.66534,0,42.5178586721,inf
5551067,5,15,5,logT,10,-1.67168,0,50.2115861654,inf
5551067,5,15,6,logT,10,-1.67452,0,57.846349287,inf
5551067,5,15,7,logT,10,-1.67565,0,65.4320814371,inf
5551067,5,15,8,logT,10,-1.67639,0,73.0317080498,inf
5551067,5,15,9,logT,10,-1.6766,0,80.6054271936,inf
5551067,5,15,10,logT,10,-1.67663,0.2,88.3050054312,1822.41241519
5551067,5,15,11,logT,10,-1.67663,0.9,95.8588437319,191.717687464
5672028,5,15,4,logT,10,-1.67477,0,42.5905650139,inf
5672028,5,15,5,logT,10,-1.681,0,50.2020331621,inf
5672028,5,15,6,logT,10,-1.68198,0,57.8288293362,inf
5672028,5,15,7,logT,10,-1.68267,0,65.2841130733,inf
5672028,5,15,8,logT,10,-1.68293,0.1,73.0664760828,3193.64000025
5672028,5,15,9,logT,10,-1.68293,0.5,80.6910541534,536.099759597
5672028,5,15,10,logT,10,-1.68293,1,88.1759900331,88.1759900331
5719349,5,15,4,logT,10,-1.65726,0,43.5783595324,inf
5719349,5,15,5,logT,10,-1.66008,0,50.6955143929,inf
5719349,5,15,6,logT,10,-1.66396,0,57.9509710073,inf
5719349,5,15,7,logT,10,-1.66408,0,65.6162318707,inf
5719349,5,15,8,logT,10,-1.66474,0,73.1693259954,inf
5719349,5,15,9,logT,10,-1.66501,0,80.7387474775,inf
5719349,5,15,10,logT,10,-1.66513,0,89.3993340015,inf
5719349,5,15,11,logT,10,-1.66523,0,96.2914596081,inf
5719349,5,15,12,logT,10,-1.66523,0,103.82681756,inf
5719349,5,15,13,logT,10,-1.66526,0,111.327626228,inf
5719349,5,15,14,logT,10,-1.66526,0,119.237932897,inf
5719349,5,15,15,logT,10,-1.66526,0,127.038805628,inf
5719349,5,15,16,logT,10,-1.66526,0,134.436400676,inf
5719349,5,15,17,logT,10,-1.66526,0,141.87198081,inf
5719349,5,15,18,logT,10,-1.66526,0,149.687817192,inf
5719349,5,15,19,logT,10,-1.66535,0,157.051215601,inf
5719349,5,15,20,logT,10,-1.66526,0,164.526577687,inf
5719349,5,15,21,logT,10,-1.66537,0,172.148807073,inf
5719349,5,15,22,logT,10,-1.66541,0,179.77999959,inf
5719349,5,15,23,logT,10,-1.66526,0,187.231148028,inf
5719349,5,15,24,logT,10,-1.66526,0,194.843758535,inf
5719349,5,15,25,logT,10,-1.66535,0,202.653391886,inf
5719349,5,15,26,logT,10,-1.66567,0.2,210.143678141,4336.88267327
5719349,5,15,27,logT,10,-1.66567,0.1,217.714824009,9516.0298933
5719349,5,15,28,logT,10,-1.66567,0.4,225.526776075,2033.15796429
5719349,5,15,29,logT,10,-1.6656,0,233.093835211,inf
5719349,5,15,30,logT,10,-1.66567,0.4,240.574338007,2168.81400885
5719349,5,15,31,logT,10,-1.66567,0.5,248.442119193,1650.6137114
5719349,5,15,32,logT,10,-1.66567,0.7,255.650476742,977.857597194
5719349,5,15,33,logT,10,-1.66567,0.7,263.058030677,1006.19133232
5719349,5,15,34,logT,10,-1.66567,1,270.80421474,270.80421474
5913160,5,15,4,logT,10,-1.66577,0,42.5912685394,inf
5913160,5,15,5,logT,10,-1.66898,0,50.1337481499,inf
5913160,5,15,6,logT,10,-1.67172,0,57.8182355881,inf
5913160,5,15,7,logT,10,-1.67269,0,65.3410402536,inf
5913160,5,15,8,logT,10,-1.67375,0,72.8585602283,inf
5913160,5,15,9,logT,10,-1.67459,0,80.4143955231,inf
5913160,5,15,10,logT,10,-1.67522,0,88.008989954,inf
5913160,5,15,11,logT,10,-1.67523,0.1,95.6564273596,4181.01719249
5913160,5,15,12,logT,10,-1.67523,0.8,103.253979874,295.446097066
5913160,5,15,13,logT,10,-1.67523,1,110.838849306,110.838849306
5918224,5,15,4,logT,10,-1.63619,0,42.6959207535,inf
5918224,5,15,5,logT,10,-1.64045,0,50.3563891172,inf
5918224,5,15,6,logT,10,-1.64476,0,57.8930886269,inf
5918224,5,15,7,logT,10,-1.64448,0,65.4524268389,inf
5918224,5,15,8,logT,10,-1.64634,0,73.0517012835,inf
5918224,5,15,9,logT,10,-1.64717,0,80.7006407738,inf
5918224,5,15,10,logT,10,-1.64761,0,88.2155264378,inf
5918224,5,15,11,logT,10,-1.64755,0,95.784218502,inf
5918224,5,15,12,logT,10,-1.6477,0.2,103.336885214,2132.63587541
5918224,5,15,13,logT,10,-1.6477,0.6,110.996680522,557.856350722
5918224,5,15,14,logT,10,-1.6477,1,118.657879376,118.657879376
5920270,5,15,4,logT,10,-1.69927,0,44.0744881392,inf
5920270,5,15,5,logT,10,-1.70672,0,51.5827476501,inf
