seed,MCS_per_temperature,number_of_temperatures,schedule,num_runs,best_energy,success_rate,average_time,tts_p0.99
110046,10,10,logT,10,-1.65068,0,4.99742231369,inf
110046,10,15,logT,10,-1.65216,0.1,7.77359652519,339.773725785
110046,10,20,logT,10,-1.65216,0.2,10.547055769,217.666997281
110046,10,25,logT,10,-1.65216,0.6,13.3238799572,66.9642642953
110046,10,30,logT,10,-1.65216,0.8,16.1002741575,46.0685696314
110046,10,35,logT,10,-1.65216,0.8,18.8818576813,54.027662315
110046,10,40,logT,10,-1.65216,1,21.6619713783,21.6619713783
228274,10,10,logT,10,-1.64333,0,4.99825444221,inf
228274,10,15,logT,10,-1.64456,0.1,7.77843291759,339.985118165
228274,10,20,logT,10,-1.64456,0.5,10.561561203,70.1694937723
228274,10,25,logT,10,-1.64456,0.9,13.3418563604,26.6837127209
369954,10,10,logT,10,-1.72515,0,5.00047969818,inf
369954,10,15,logT,10,-1.72524,0,7.78189032078,inf
369954,10,20,logT,10,-1.7295,0.2,10.5626030684,217.987857818
369954,10,25,logT,10,-1.7295,0.3,13.3430611849,172.277499731
369954,10,30,logT,10,-1.7295,0.4,16.1232979774,145.35396756
369954,10,35,logT,10,-1.7295,0.8,18.9023518801,54.0863034546
369954,10,40,logT,10,-1.7295,0.9,21.6820127964,43.3640255928
418527,10,10,logT,10,-1.68099,0,4.99831852913,inf
418527,10,15,logT,10,-1.68276,0.1,7.77659516335,339.904792333
418527,10,20,logT,10,-1.68233,0,10.5495246649,inf
418527,10,25,logT,10,-1.68276,0.2,13.3253654718,275.004925873
418527,10,30,logT,10,-1.68276,0.2,16.1055869579,332.382309279
418527,10,35,logT,10,-1.68276,0.5,18.8921666145,125.5168381
418527,10,40,logT,10,-1.68276,0.5,21.6720220566,143.985797886
418527,10,45,logT,10,-1.68276,0.5,24.4408692837,162.381620674
418527,10,50,logT,10,-1.68276,0.8,27.2295156956,77.9132595867
418527,10,55,logT,10,-1.68276,1,29.9979010582,29.9979010582
492757,10,10,logT,30,-1.65963,0,4.99606728554,inf
492757,10,15,logT,20,-1.66001,0,7.77587589025,inf
492757,10,20,logT,19,-1.66136,0,10.5541227115,inf
492757,10,25,logT,10,-1.66257,0.1,13.3244009018,582.392117161
492757,10,30,logT,10,-1.66257,0.2,16.1015933275,332.299889923
492757,10,35,logT,10,-1.66257,0.1,18.878109479,825.13744734
492757,10,40,logT,10,-1.66257,0.2,21.6546943903,446.903136593
492757,10,45,logT,10,-1.66244,0,24.4289978266,inf
492757,10,50,logT,10,-1.66244,0,27.2043350697,inf
492757,10,55,logT,10,-1.66257,0.2,29.9806108713,618.730922445
492757,10,60,logT,10,-1.66257,0.2,32.7559320688,676.007175153
492757,10,65,logT,10,-1.66257,0.6,35.5326122761,178.582758716
492757,10,70,logT,10,-1.66257,0.5,38.3086119175,254.51690841
492757,10,75,logT,10,-1.66257,0.2,41.0855441093,847.911228862
492757,10,80,logT,10,-1.66257,0.3,43.8617607117,566.316407045
492757,10,85,logT,10,-1.66257,0.5,46.6357855797,309.841452689
492757,10,90,logT,10,-1.66257,0.3,49.4116267443,637.972905557
492757,10,95,logT,10,-1.66257,0.4,52.1926821709,470.524916288
492757,10,100,logT,10,-1.66257,0.6,54.9683485508,276.264498934
492757,10,110,logT,10,-1.66257,0.4,60.515038681,545.552217767
492757,10,120,logT,10,-1.66257,0.6,66.0644312859,332.032114621
492757,10,130,logT,10,-1.66257,0.4,71.6183136463,645.649919327
492757,10,140,logT,10,-1.66257,0.5,77.1696320295,512.703937422
492757,10,150,logT,10,-1.66257,0.4,82.7212831497,745.744867102
492757,10,160,logT,10,-1.66257,0.6,88.2742308617,443.655972951
492757,10,170,logT,10,-1.66257,0.5,93.8245001078,623.356485793
492757,10,180,logT,10,-1.66257,0.5,99.3766402006,660.244106116
492757,10,190,logT,10,-1.66257,0.4,104.925159192,945.916164716
492757,10,200,logT,10,-1.66257,0.3,110.479212284,1426.44046976
492757,10,210,logT,10,-1.66257,0.8,116.028921103,331.999714963
492757,10,220,logT,10,-1.66257,0.6,121.584046006,611.06721293
492757,10,230,logT,10,-1.66257,0.8,127.135537601,363.779666686
492757,10,240,logT,10,-1.66257,0.5,132.687037253,881.553593759
492757,10,250,logT,10,-1.66257,0.3,138.237094641,1784.83338304
492757,10,260,logT,10,-1.66257,0.6,143.78875432,722.665483172
492757,10,270,logT,10,-1.66257,0.5,149.343972158,992.21987383
492757,10,280,logT,10,-1.66257,0.5,154.894533515,1029.09700526
492757,10,290,logT,10,-1.66257,1,160.446439648,160.446439648
554682,10,10,logT,10,-1.69952,0,4.99799623489,inf
554682,10,15,logT,10,-1.70168,0,7.7771488905,inf
554682,10,20,logT,10,-1.70255,0.1,10.5563338995,461.403532849
554682,10,25,logT,10,-1.70255,0.3,13.3346725941,172.169191343
554682,10,30,logT,10,-1.70255,0.4,16.1149087429,145.278337343
554682,10,35,logT,10,-1.70255,0.7,18.8932527781,72.2662871597
554682,10,40,logT,10,-1.70255,0.9,21.6726865292,43.3453730583
624355,10,10,logT,10,-1.72195,0,4.99685814381,inf
624355,10,15,logT,10,-1.72807,0.1,7.77467713356,339.820957762
624355,10,20,logT,10,-1.72807,0.1,10.5534417629,461.277121346
624355,10,25,logT,10,-1.72807,0.6,13.3324518204,67.0073454784
624355,10,30,logT,10,-1.72807,0.9,16.1103030205,32.220606041
631654,10,10,logT,10,-1.69501,0,4.99607043266,inf
631654,10,15,logT,10,-1.69637,0,7.77381911278,inf
631654,10,20,logT,10,-1.69663,0,10.5467916965,inf
631654,10,25,logT,10,-1.69768,0.1,13.3278366089,582.542287419
631654,10,30,logT,10,-1.69768,0.2,16.1125591755,332.526199829
631654,10,35,logT,10,-1.69768,0.2,18.8979916811,390.011126704
631654,10,40,logT,10,-1.69768,0.1,21.6776722193,947.502669122
631654,10,45,logT,10,-1.69768,0.7,24.4560468912,93.5438554807
631654,10,50,logT,10,-1.69768,0.7,27.236619091,104.179484582
631654,10,55,logT,10,-1.69768,0.7,30.0111191511,114.791887878
631654,10,60,logT,10,-1.69768,0.9,32.7870619535,65.5741239071
654105,10,10,logT,10,-1.66308,0,4.99423222542,inf
654105,10,15,logT,10,-1.66243,0,7.77050666809,inf
654105,10,20,logT,10,-1.66412,0,10.546774292,inf
654105,10,25,logT,10,-1.66438,0,13.3234551191,inf
654105,10,30,logT,10,-1.66439,0.1,16.0990557194,703.668646253
654105,10,35,logT,10,-1.66439,0.3,18.8761174202,243.716960353
654105,10,40,logT,10,-1.66439,0.7,21.6516142607,82.8169607432
654105,10,45,logT,10,-1.66439,0.5,24.4287640572,162.30119529
654105,10,50,logT,10,-1.66439,0.4,27.2150515556,245.347802074
654105,10,55,logT,10,-1.66439,0.7,30.0063220739,114.773539161
654105,10,60,logT,10,-1.66439,0.7,32.7779775143,125.375061848
654105,10,65,logT,10,-1.66439,0.6,35.5574755669,178.707718711
654105,10,70,logT,10,-1.66439,0.8,38.3416611195,109.709031522
654105,10,75,logT,10,-1.66439,0.7,41.1224617004,157.292535111
654105,10,80,logT,10,-1.66439,1,43.9005008698,43.9005008698
658180,10,10,logT,10,-1.72479,0,4.99808840752,inf
658180,10,15,logT,10,-1.72664,0,7.7770865202,inf
658180,10,20,logT,10,-1.72803,0.3,10.5561196804,136.294204171
658180,10,25,logT,10,-1.72803,0.6,13.3352530003,67.0214238813
658180,10,30,logT,10,-1.72803,1,16.1143084526,16.1143084526
983552,10,10,logT,10,-1.73725,0,4.99527990818,inf
983552,10,15,logT,10,-1.73856,0.2,7.77163965702,160.388785757
983552,10,20,logT,10,-1.73856,0.6,10.547797823,53.0119997642
983552,10,25,logT,10,-1.73856,1,13.3247514725,13.3247514725
984673,10,10,logT,10,-1.69369,0,4.99398169518,inf
984673,10,15,logT,10,-1.70005,0,7.76976616383,inf
984673,10,20,logT,10,-1.70005,0,10.547171402,inf
984673,10,25,logT,10,-1.70021,0.4,13.3243239403,120.120793679
984673,10,30,logT,10,-1.70021,0.2,16.0998599291,332.264116562
984673,10,35,logT,10,-1.70021,0.6,18.8763065815,94.8701119271
984673,10,40,logT,10,-1.70021,1,21.6526973724,21.6526973724
1010826,10,10,logT,10,-1.69759,0,4.99767301083,inf
1010826,10,15,logT,10,-1.7002,0,7.77681646347,inf
1010826,10,20,logT,10,-1.70086,0,10.5558844328,inf
1010826,10,25,logT,10,-1.70069,0,13.3349437714,inf
1010826,10,30,logT,10,-1.70137,0.2,16.1154323339,332.585495218
1010826,10,35,logT,10,-1.70137,0.1,18.8934159756,825.806474265
1010826,10,40,logT,10,-1.70137,0.5,21.6714066267,143.981709058
1010826,10,45,logT,10,-1.70137,0.3,24.4482507944,315.660961251
1010826,10,50,logT,10,-1.70137,0.4,27.2259722948,245.446254188
1010826,10,55,logT,10,-1.70137,0.6,29.9995746136,150.774357741
1010826,10,60,logT,10,-1.70137,0.5,32.7625311613,217.669545449
1010826,10,65,logT,10,-1.70137,0.7,35.5312026024,135.906088833
1010826,10,70,logT,10,-1.70137,0.6,38.3248720646,192.616330248
1010826,10,75,logT,10,-1.70137,0.9,41.1147939444,82.2295878887
1051560,10,10,logT,10,-1.63481,0,5.00009551048,inf
1051560,10,15,logT,10,-1.63801,0,7.77032220364,inf
1051560,10,20,logT,10,-1.63919,0.1,10.5465599298,460.976325433
1051560,10,25,logT,10,-1.63919,0.1,13.3236309528,582.3584637
1051560,10,30,logT,10,-1.63919,0.6,16.0999609709,80.9165231946
1051560,10,35,logT,10,-1.63919,0.4,18.8760148525,170.170126135
1051560,10,40,logT,10,-1.63919,0.7,21.6514763594,82.8164332737
1051560,10,45,logT,10,-1.63919,1,24.4267777681,24.4267777681
1086364,10,10,logT,10,-1.69672,0,4.99747960567,inf
1086364,10,15,logT,10,-1.7022,0,7.77650790215,inf
1086364,10,20,logT,10,-1.7022,0,10.5564616442,inf
1086364,10,25,logT,10,-1.70278,0.2,13.3360579491,275.225594036
1086364,10,30,logT,10,-1.70278,0.3,16.1161640644,208.082119373
1086364,10,35,logT,10,-1.70278,0.3,18.8942615986,243.951226961
1086364,10,40,logT,10,-1.70278,0.6,21.6739632368,108.930807481
1086364,10,45,logT,10,-1.70278,0.5,24.4505840778,162.446164369
1086364,10,50,logT,10,-1.70278,0.8,27.2295078993,77.9132372788
1086364,10,55,logT,10,-1.70278,0.9,30.0057500124,60.0115000248
1153328,10,10,logT,10,-1.67788,0,4.99498186111,inf
1153328,10,15,logT,10,-1.68086,0,7.77741522789,inf
1153328,10,20,logT,10,-1.67973,0,10.5621557713,inf
1153328,10,25,logT,10,-1.68094,0,13.341623807,inf
1153328,10,30,logT,10,-1.68096,0.1,16.122068119,704.674488111
1153328,10,35,logT,10,-1.68096,0.8,18.9038220167,54.0905100346
1153328,10,40,logT,10,-1.68096,0.6,21.6830317974,108.976385007
1153328,10,45,logT,10,-1.68096,0.7,24.4629998207,93.5704502871
1153328,10,50,logT,10,-1.68096,0.8,27.2430270433,77.9519203237
1153328,10,55,logT,10,-1.68096,0.8,30.0228047371,85.9058458899
1153328,10,60,logT,10,-1.68096,0.9,32.8021065474,65.6042130947
1251908,10,10,logT,10,-1.72719,0,4.99683961868,inf
1251908,10,15,logT,10,-1.73144,0,7.77631883621,inf
1251908,10,20,logT,10,-1.73153,0.3,10.5556447744,136.288072474
1251908,10,25,logT,10,-1.73153,1,13.3362312317,13.3362312317
1430748,10,10,logT,22,-1.68889,0,4.99726111239,inf
1430748,10,15,logT,20,-1.68915,0,7.77590532303,inf
1430748,10,20,logT,19,-1.69017,0,10.5540533568,inf
1430748,10,25,logT,10,-1.69098,0.1,13.3238234043,582.366875502
1430748,10,30,logT,10,-1.69017,0,16.1000865459,inf
1430748,10,35,logT,10,-1.69098,0.2,18.8764243603,389.566026757
1430748,10,40,logT,10,-1.69098,0.3,21.6533730984,279.575198408
1430748,10,45,logT,10,-1.69069,0,24.4286177635,inf
1430748,10,50,logT,10,-1.69098,0.2,27.2047849894,561.444254209
1430748,10,55,logT,10,-1.69098,0.2,29.9813789845,618.746774535
1430748,10,60,logT,10,-1.69098,0.2,32.7582428932,676.054865259
1430748,10,65,logT,10,-1.69098,0.4,35.533396697,320.338940458
1430748,10,70,logT,10,-1.69098,0.3,38.309922576,494.634445936
1430748,10,75,logT,10,-1.69098,0.5,41.0847983599,272.961491889
1430748,10,80,logT,10,-1.69098,0.2,43.8608587265,905.187345767
1430748,10,85,logT,10,-1.69098,0.3,46.6372475863,602.151807382
1430748,10,90,logT,10,-1.69098,0.7,49.4127537727,189.0027247
1430748,10,95,logT,10,-1.69098,0.2,52.1879351854,1077.0390709
1430748,10,100,logT,10,-1.69098,0.8,54.9652848244,157.275089012
1430748,10,110,logT,10,-1.69098,0.6,60.5990021229,304.563506068
1430748,10,120,logT,10,-1.69098,0.6,66.156095767,332.492809596
1430748,10,130,logT,10,-1.69098,0.6,71.715047431,360.431451315
1430748,10,140,logT,10,-1.69098,0.7,77.2719869375,295.563694776
1430748,10,150,logT,10,-1.69098,0.7,82.8348697901,316.841602524
1430748,10,160,logT,10,-1.69098,0.5,88.3785869122,587.1746217
1430748,10,170,logT,10,-1.69098,0.8,93.9517872095,268.829239099
1430748,10,180,logT,10,-1.69098,0.8,99.5120620728,284.739148906
1430748,10,190,logT,10,-1.69098,0.7,105.067129278,401.879518824
1430748,10,200,logT,10,-1.69098,0.7,110.612359381,423.08990518
1430748,10,210,logT,10,-1.69098,0.6,116.190529299,583.960027978
1430748,10,220,logT,10,-1.69098,0.7,121.747133279,465.68017682
1430748,10,230,logT,10,-1.69098,0.6,127.30699091,639.830065514
1430748,10,240,logT,10,-1.69098,0.8,132.87094121,380.190681676
1430748,10,250,logT,10,-1.69098,0.6,138.403785682,695.601259816
1430748,10,260,logT,10,-1.69098,0.5,143.98540256,956.618308037
1430748,10,270,logT,10,-1.69098,0.8,149.544568205,427.899816236
1430748,10,280,logT,10,-1.69098,0.8,155.101050591,443.798874428
1430748,10,290,logT,10,-1.69098,0.8,160.642876506,459.655995277
1430748,10,300,logT,10,-1.69098,0.8,166.222944593,475.622540488
1430748,10,310,logT,10,-1.69098,0.7,171.749853778,656.93951161
1430748,10,320,logT,10,-1.69098,0.8,177.310272527,507.347300819
1430748,10,330,logT,10,-1.69098,0.8,182.891926646,523.318384227
1430748,10,340,logT,10,-1.69098,0.5,188.454476643,1252.06444113
1430748,10,350,logT,10,-1.69098,0.6,194.005095744,975.046949371
1430748,10,360,logT,10,-1.69098,0.4,199.557409477,1799.04020034
1430748,10,370,logT,10,-1.69098,0.8,205.120702505,586.922761299
1430748,10,380,logT,10,-1.69098,0.8,210.685174155,602.844679595
1430748,10,390,logT,10,-1.69098,0.6,216.216510248,1086.67892414
1430748,10,400,logT,10,-1.69098,0.4,221.794209695,1999.50831437
1430748,10,410,logT,10,-1.69098,0.5,227.378576827,1510.67056507
1430748,10,420,logT,10,-1.69098,0.8,232.934207392,666.507020178
1430748,10,430,logT,10,-1.69098,0.5,238.498818707,1584.55185292
1430748,10,440,logT,10,-1.69098,0.7,244.060148263,933.524839041
1430748,10,450,logT,10,-1.69098,0.7,249.6222929,954.79992313
1430748,10,460,logT,10,-1.69098,0.6,255.181222343,1282.51101564
1430748,10,470,logT,10,-1.69098,0.7,260.738925266,997.320803799
1430748,10,480,logT,10,-1.69098,0.5,266.295371652,1769.22815326
1430748,10,490,logT,10,-1.69098,0.4,271.854509521,2450.8094816
1430748,10,500,logT,10,-1.69098,0.4,277.40637219,2500.86036247
1430748,10,510,logT,10,-1.69098,0.5,282.961740804,1879.95711311
1430748,10,520,logT,10,-1.69098,0.4,288.513805866,2600.99555544
1430748,10,530,logT,10,-1.69098,1,294.072686911,294.072686911
1494266,10,10,logT,23,-1.70816,0,4.99723502864,inf
1494266,10,15,logT,20,-1.71164,0,7.77329380512,inf
1494266,10,20,logT,20,-1.71164,0,10.5553966999,inf
1494266,10,25,logT,10,-1.71164,0,13.3353013992,inf
1494266,10,30,logT,10,-1.71234,0.1,16.1138285875,704.314348977
1494266,10,35,logT,10,-1.71164,0,18.8918986082,inf
1494266,10,40,logT,10,-1.71234,0.1,21.6703160763,947.181141743
1494266,10,45,logT,10,-1.71234,0.3,24.4487695217,315.667658743
1494266,10,50,logT,10,-1.71234,0.2,27.2258572578,561.879137413
1494266,10,55,logT,10,-1.71234,0.5,30.0051742077,199.350062385
1494266,10,60,logT,10,-1.71234,0.3,32.7796981573,423.23154801
1494266,10,65,logT,10,-1.71234,0.5,35.5523922682,236.204981432
1494266,10,70,logT,10,-1.71234,0.3,38.338674283,495.00567051
1494266,10,75,logT,10,-1.71234,0.6,41.1197081327,206.66284986
1494266,10,80,logT,10,-1.71234,0.5,43.8969252348,291.644858433
1494266,10,85,logT,10,-1.71234,0.6,46.6767101526,234.591692896
1494266,10,90,logT,10,-1.71234,0.6,49.4565040827,248.562612479
1494266,10,95,logT,10,-1.71234,0.5,52.223064208,346.962528388
1494266,10,100,logT,10,-1.71234,0.5,54.9697882891,365.211368175
1494266,10,110,logT,10,-1.71234,0.5,60.5841018677,402.512060196
1494266,10,120,logT,10,-1.71234,0.7,66.1421401262,252.992269138
1494266,10,130,logT,10,-1.71234,0.5,71.6986978769,476.355837688
1494266,10,140,logT,10,-1.71234,0.6,77.2571169376,388.285245283
1494266,10,150,logT,10,-1.71234,0.7,82.8084452391,316.740529182
1494266,10,160,logT,10,-1.71234,0.9,88.3736501455,176.747300291
1526610,10,10,logT,10,-1.69048,0,4.99952590466,inf
1526610,10,15,logT,10,-1.69232,0,7.78040852547,inf
1526610,10,20,logT,10,-1.69344,0.1,10.5598265886,461.556193718
1526610,10,25,logT,10,-1.69344,0.2,13.3406305313,275.319961627
1526610,10,30,logT,10,-1.69344,0.2,16.1205503225,332.691118743
1526610,10,35,logT,10,-1.69344,0.4,18.8995445728,170.382250119
1526610,10,40,logT,10,-1.69344,0.3,21.6802222252,279.921858021
1526610,10,45,logT,10,-1.69344,0.7,24.4592641592,93.5561614618
1526610,10,50,logT,10,-1.69344,0.4,27.236943984,245.545165624
1526610,10,55,logT,10,-1.69344,0.8,30.0154082775,85.8846820073
1526610,10,60,logT,10,-1.69344,1,32.796356988,32.796356988
1575578,10,10,logT,10,-1.68475,0,4.99742076397,inf
1575578,10,15,logT,10,-1.68794,0.1,7.77643735409,339.897894697
1575578,10,20,logT,10,-1.68794,0.1,10.5550006866,461.345259861
1575578,10,25,logT,10,-1.68794,0.5,13.3340352774,88.5894128122
1575578,10,30,logT,10,-1.68794,0.5,16.1142516613,107.060770644
1575578,10,35,logT,10,-1.68794,0.9,18.8924622059,37.7849244118
1631660,10,10,logT,10,-1.68423,0,4.99653427601,inf
1631660,10,15,logT,10,-1.68455,0.2,7.77532298565,160.464801197
1631660,10,20,logT,10,-1.68455,0.8,10.5551046848,30.2018816812
1631660,10,25,logT,10,-1.68455,1,13.3335232019,13.3335232019
1730477,10,10,logT,21,-1.64045,0,4.99964288303,inf
1730477,10,15,logT,20,-1.64666,0,7.77777554989,inf
1730477,10,20,logT,19,-1.64701,0,10.5601280363,inf
1730477,10,25,logT,10,-1.64769,0,13.3382365227,inf
1730477,10,30,logT,10,-1.64759,0,16.1164261103,inf
1730477,10,35,logT,10,-1.64773,0.1,18.8969383717,825.960433586
1730477,10,40,logT,10,-1.64773,0.3,21.6756864071,279.863294294
1730477,10,45,logT,10,-1.64773,0.2,24.4526810884,504.647153157
1730477,10,50,logT,10,-1.64773,0.2,27.2318217278,562.002230368
1730477,10,55,logT,10,-1.64773,0.6,30.0165253878,150.859550352
1730477,10,60,logT,10,-1.64773,0.3,32.7946412802,423.424484535
1730477,10,65,logT,10,-1.64773,0.4,35.5740972996,320.70586254
1730477,10,70,logT,10,-1.64773,0.7,38.3523451805,146.696898762
1730477,10,75,logT,10,-1.64773,0.8,41.1336365461,117.69785911
1730477,10,80,logT,10,-1.64773,0.6,43.9129063606,220.701137878
1730477,10,85,logT,10,-1.64773,0.7,46.6967169523,178.613942042
1730477,10,90,logT,10,-1.64773,0.7,49.4734254837,189.234792694
1730477,10,95,logT,10,-1.64773,0.7,52.2557076216,199.876962272
1730477,10,100,logT,10,-1.64773,0.8,55.0321124792,157.466306531
1730477,10,110,logT,10,-1.64773,0.6,60.5651973009,304.393606981
1730477,10,120,logT,10,-1.64773,0.8,66.1176207066,189.185860041
1730477,10,130,logT,10,-1.64773,0.9,71.6691478252,143.33829565
1769991,10,10,logT,10,-1.71261,0,4.99793000221,inf
1769991,10,15,logT,10,-1.72066,0.1,7.77327749729,339.759781493
1769991,10,20,logT,10,-1.72066,0.3,10.5558257103,136.290408608
1769991,10,25,logT,10,-1.72066,1,13.3355471134,13.3355471134
1791529,10,10,logT,10,-1.70374,0,4.9943053484,inf
1791529,10,15,logT,10,-1.70259,0,7.77637591362,inf
1791529,10,20,logT,10,-1.70447,0.1,10.5625609875,461.675710711
1791529,10,25,logT,10,-1.70447,0.4,13.3416605711,120.277086025
1791529,10,30,logT,10,-1.70447,0.3,16.1228154421,208.16799792
1791529,10,35,logT,10,-1.70447,0.7,18.9027783632,72.3027223189
1791529,10,40,logT,10,-1.70447,0.7,21.6825300455,82.935212958
1791529,10,45,logT,10,-1.70447,0.9,24.4622478724,48.9244957447
1914710,10,10,logT,10,-1.67247,0,4.99997625351,inf
1914710,10,15,logT,10,-1.67759,0.1,7.78018431664,340.061669524
1914710,10,20,logT,10,-1.67752,0,10.5603940725,inf
1914710,10,25,logT,10,-1.67759,0.5,13.3416193962,88.6398006071
1914710,10,30,logT,10,-1.67759,0.7,16.1206700802,61.6612177324
1914710,10,35,logT,10,-1.67759,0.9,18.9008824348,37.8017648697
1958910,10,10,logT,10,-1.7242,0,4.99583604336,inf
1958910,10,15,logT,10,-1.72682,0,7.77078835964,inf
1958910,10,20,logT,10,-1.72736,0.1,10.5475780964,461.020828159
1958910,10,25,logT,10,-1.72717,0,13.3242765665,inf
1958910,10,30,logT,10,-1.72736,0.2,16.1001971245,332.271075501
1958910,10,35,logT,10,-1.72736,0.4,18.8763128281,170.172812429
1958910,10,40,logT,10,-1.72736,0.5,21.6529550314,143.859119312
1958910,10,45,logT,10,-1.72736,0.7,24.4283156157,93.4377839457
1958910,10,50,logT,10,-1.72736,1,27.2039195776,27.2039195776
2094269,10,10,logT,10,-1.67965,0,4.9937084198,inf
2094269,10,15,logT,10,-1.68269,0.2,7.7698127985,160.351083595
2094269,10,20,logT,10,-1.68269,0.7,10.5471081734,40.3424628313
2094269,10,25,logT,10,-1.68269,0.8,13.3232893467,38.1226354895
2094269,10,30,logT,10,-1.68269,0.9,16.0992751122,32.1985502243
2103206,10,10,logT,10,-1.73419,0,4.99842400551,inf
2103206,10,15,logT,10,-1.73452,0,7.77714858055,inf
2103206,10,20,logT,10,-1.73526,0.1,10.5562657118,461.400552453
2103206,10,25,logT,10,-1.73526,0.1,13.3355961323,582.881446027
2103206,10,30,logT,10,-1.73526,0.6,16.1148512602,80.9913600493
2103206,10,35,logT,10,-1.73526,0.7,18.8925604105,72.2636388686
2103206,10,40,logT,10,-1.73526,0.6,21.6712321758,108.917081487
2103206,10,45,logT,10,-1.73526,0.9,24.4480445385,48.896089077
2254005,10,10,logT,10,-1.68404,0,4.99734339714,inf
2254005,10,15,logT,10,-1.68656,0.3,7.77595899105,100.398458377
2254005,10,20,logT,10,-1.68656,0.5,10.5548040152,70.124599988
2254005,10,25,logT,10,-1.68656,0.9,13.3350144625,26.6700289249
2261070,10,10,logT,10,-1.67511,0,4.99811053276,inf
2261070,10,15,logT,10,-1.67711,0,7.77942619324,inf
2261070,10,20,logT,10,-1.67718,0.2,10.5514376402,217.757429035
2261070,10,25,logT,10,-1.67718,0.5,13.3324178219,88.5786666706
2261070,10,30,logT,10,-1.67718,0.7,16.1191977262,61.6555860101
2261070,10,35,logT,10,-1.67718,0.7,18.9000067711,72.2921210383
2261070,10,40,logT,10,-1.67718,0.9,21.67749753,43.35499506
2330819,10,10,logT,10,-1.70986,0,4.99346613884,inf
2330819,10,15,logT,10,-1.71391,0,7.77001841068,inf
2330819,10,20,logT,10,-1.71455,0,10.5464339972,inf
2330819,10,25,logT,10,-1.71491,0.7,13.3234338999,50.9618492629
2330819,10,30,logT,10,-1.71491,0.8,16.0998534918,46.0673659582
2330819,10,35,logT,10,-1.71491,1,18.8758827925,18.8758827925
2471202,10,10,logT,10,-1.64876,0,5.0009401083,inf
2471202,10,15,logT,10,-1.6512,0,7.78147728443,inf
2471202,10,20,logT,10,-1.65209,0,10.5627015591,inf
2471202,10,25,logT,10,-1.65239,0,13.3425126791,inf
2471202,10,30,logT,10,-1.6528,0.2,16.1228694916,332.738981064
2471202,10,35,logT,10,-1.6528,0.2,18.9011936665,390.077208325
2471202,10,40,logT,10,-1.6528,0.2,21.6820673704,447.468052008
2471202,10,45,logT,10,-1.6528,0.3,24.4609011173,315.824294535
2471202,10,50,logT,10,-1.6528,0.6,27.2415704489,136.912950974
2471202,10,55,logT,10,-1.6528,0.6,30.0198311806,150.876164881
2471202,10,60,logT,10,-1.6528,0.8,32.8006538391,93.8542530742
2471202,10,65,logT,10,-1.6528,0.9,35.580619669,71.1612393379
2475263,10,10,logT,10,-1.68776,0,4.99754087925,inf
2475263,10,15,logT,10,-1.69088,0.2,7.77692034245,160.497766971
2475263,10,20,logT,10,-1.69088,0.6,10.5549752712,53.0480727809
2475263,10,25,logT,10,-1.69088,1,13.3337583065,13.3337583065
2494091,10,10,logT,10,-1.68871,0,4.99975297451,inf
2494091,10,15,logT,10,-1.69335,0.1,7.78104526997,340.099300666
2494091,10,20,logT,10,-1.69335,0.1,10.5607078075,461.594710643
2494091,10,25,logT,10,-1.69335,0.8,13.3420770645,38.1763937844
2494091,10,30,logT,10,-1.69335,1,16.1215115547,16.1215115547
2575023,10,10,logT,10,-1.70285,0,4.99570865631,inf
2575023,10,15,logT,10,-1.70706,0,7.77580149174,inf
2575023,10,20,logT,10,-1.70921,0.5,10.5540884972,70.1198461893
2575023,10,25,logT,10,-1.70921,0.7,13.3329475403,50.9982387337
2575023,10,30,logT,10,-1.70921,1,16.1100455761,16.1100455761
2622727,10,10,logT,10,-1.68319,0,4.99357426167,inf
2622727,10,15,logT,10,-1.68713,0.1,7.77052021027,339.639264088
2622727,10,20,logT,10,-1.68713,0.8,10.5470773697,30.178912698
2622727,10,25,logT,10,-1.68713,1,13.3242105961,13.3242105961
2629801,10,10,logT,10,-1.68319,0,4.99737644196,inf
2629801,10,15,logT,10,-1.68856,0,7.77654168606,inf
2629801,10,20,logT,10,-1.69156,0,10.556424284,inf
2629801,10,25,logT,10,-1.6916,0.6,13.3354772568,67.0225509683
2629801,10,30,logT,10,-1.6916,0.5,16.1148228168,107.064565319
2629801,10,35,logT,10,-1.6916,0.9,18.8922271729,37.7844543457
2633193,10,10,logT,21,-1.68909,0,4.99826889946,inf
2633193,10,15,logT,20,-1.68776,0,7.77556436062,inf
2633193,10,20,logT,19,-1.68978,0,10.5539679276,inf
2633193,10,25,logT,10,-1.69036,0,13.3236739397,inf
2633193,10,30,logT,10,-1.68995,0,16.1077127934,inf
2633193,10,35,logT,10,-1.69036,0,18.8756556988,inf
2633193,10,40,logT,10,-1.69036,0,21.6533690453,inf
2633193,10,45,logT,10,-1.69036,0,24.4574792862,inf
2633193,10,50,logT,10,-1.69039,0.2,27.2302555323,561.969907692
2633193,10,55,logT,10,-1.69036,0,30.0049628019,inf
2633193,10,60,logT,10,-1.69036,0,32.7939165115,inf
2633193,10,65,logT,10,-1.69039,0.1,35.5728551626,1554.84292197
2633193,10,70,logT,10,-1.69036,0,38.3526575565,inf
2633193,10,75,logT,10,-1.69039,0.4,41.1335622072,370.825278739
2633193,10,80,logT,10,-1.69039,0.3,43.9120730877,566.966009878
